,city,category,Name,lat,lng,points,points-lng-lat,geometry
17,New York,web design company,Website Design NYC,40.747908022481234,-73.980583101511,"{'type': 'Point', 'coordinates': [40.747908022481234, -73.980583101511]}","{'type': 'Point', 'coordinates': [-73.980583101511, 40.747908022481234]}",POINT (-73.980583101511 40.74790802248123)
18,New York,web design company,Shehzad SEO and Web designing agency,40.743078974910965,-73.99293065071106,"{'type': 'Point', 'coordinates': [40.743078974910965, -73.99293065071106]}","{'type': 'Point', 'coordinates': [-73.99293065071106, 40.743078974910965]}",POINT (-73.99293065071106 40.74307897491096)
19,New York,web design company,Digital Marketing Agency Consultant | Michael Priyev,40.75494572527262,-73.9794659614563,"{'type': 'Point', 'coordinates': [40.75494572527262, -73.9794659614563]}","{'type': 'Point', 'coordinates': [-73.9794659614563, 40.75494572527262]}",POINT (-73.9794659614563 40.75494572527262)
20,New York,web design company,Mystic Web Designs,40.75375914553263,-73.98935794830322,"{'type': 'Point', 'coordinates': [40.75375914553263, -73.98935794830322]}","{'type': 'Point', 'coordinates': [-73.98935794830322, 40.75375914553263]}",POINT (-73.98935794830322 40.75375914553263)
21,New York,web design company,Alessandro / Weber Design,40.741609013547176,-73.9917348465147,"{'type': 'Point', 'coordinates': [40.741609013547176, -73.9917348465147]}","{'type': 'Point', 'coordinates': [-73.9917348465147, 40.741609013547176]}",POINT (-73.9917348465147 40.74160901354718)
22,New York,web design company,Wevio Global Inc | Global Online Marketing Company,40.759025447444884,-73.97438049316406,"{'type': 'Point', 'coordinates': [40.759025447444884, -73.97438049316406]}","{'type': 'Point', 'coordinates': [-73.97438049316406, 40.759025447444884]}",POINT (-73.97438049316406 40.75902544744488)
23,New York,web design company,Branded Themes,40.76303990970677,-73.9717948436737,"{'type': 'Point', 'coordinates': [40.76303990970677, -73.9717948436737]}","{'type': 'Point', 'coordinates': [-73.9717948436737, 40.76303990970677]}",POINT (-73.97179484367371 40.76303990970677)
24,New York,web design company,Design'N'Buy WebToPrint,40.739518536862654,-73.98974418640137,"{'type': 'Point', 'coordinates': [40.739518536862654, -73.98974418640137]}","{'type': 'Point', 'coordinates': [-73.98974418640137, 40.739518536862654]}",POINT (-73.98974418640137 40.73951853686265)
25,New York,web design company,Big Apple Design: Website Design & Development,40.75515,-73.985505,"{'type': 'Point', 'coordinates': [40.75515, -73.985505]}","{'type': 'Point', 'coordinates': [-73.985505, 40.75515]}",POINT (-73.985505 40.75515)
26,New York,web design company,SEO Web Designers,40.76123586961813,-73.97969126701355,"{'type': 'Point', 'coordinates': [40.76123586961813, -73.97969126701355]}","{'type': 'Point', 'coordinates': [-73.97969126701355, 40.76123586961813]}",POINT (-73.97969126701355 40.76123586961813)
27,New York,starbucks,Starbucks,40.74405161,-73.98373659,"{'type': 'Point', 'coordinates': [40.74405161, -73.98373659]}","{'type': 'Point', 'coordinates': [-73.98373659, 40.74405161]}",POINT (-73.98373659000001 40.74405161)
28,New York,starbucks,Starbucks,40.746975,-73.993324,"{'type': 'Point', 'coordinates': [40.746975, -73.993324]}","{'type': 'Point', 'coordinates': [-73.993324, 40.746975]}",POINT (-73.993324 40.746975)
29,New York,starbucks,Starbucks,40.745068,-73.98686,"{'type': 'Point', 'coordinates': [40.745068, -73.98686]}","{'type': 'Point', 'coordinates': [-73.98686, 40.745068]}",POINT (-73.98685999999999 40.745068)
30,New York,starbucks,Starbucks,40.749138,-73.983826,"{'type': 'Point', 'coordinates': [40.749138, -73.983826]}","{'type': 'Point', 'coordinates': [-73.983826, 40.749138]}",POINT (-73.98382599999999 40.749138)
31,New York,starbucks,Starbucks,40.748974,-73.98229,"{'type': 'Point', 'coordinates': [40.748974, -73.98229]}","{'type': 'Point', 'coordinates': [-73.98229, 40.748974]}",POINT (-73.98229000000001 40.748974)
32,New York,starbucks,Starbucks,40.743572,-73.99203,"{'type': 'Point', 'coordinates': [40.743572, -73.99203]}","{'type': 'Point', 'coordinates': [-73.99203, 40.743572]}",POINT (-73.99203 40.743572)
33,New York,starbucks,Starbucks,40.74365595,-73.97696425,"{'type': 'Point', 'coordinates': [40.74365595, -73.97696425]}","{'type': 'Point', 'coordinates': [-73.97696425, 40.74365595]}",POINT (-73.97696424999999 40.74365595)
34,New York,starbucks,Starbucks,40.74900081,-73.99035964,"{'type': 'Point', 'coordinates': [40.74900081, -73.99035964]}","{'type': 'Point', 'coordinates': [-73.99035964, 40.74900081]}",POINT (-73.99035963999999 40.74900081)
35,New York,starbucks,Starbucks,40.74179,-73.980774,"{'type': 'Point', 'coordinates': [40.74179, -73.980774]}","{'type': 'Point', 'coordinates': [-73.980774, 40.74179]}",POINT (-73.980774 40.74179)
36,New York,starbucks,Starbucks,40.753647,-73.988434,"{'type': 'Point', 'coordinates': [40.753647, -73.988434]}","{'type': 'Point', 'coordinates': [-73.988434, 40.753647]}",POINT (-73.988434 40.753647)
37,New York,starbucks,Starbucks,40.735023,-73.989845,"{'type': 'Point', 'coordinates': [40.735023, -73.989845]}","{'type': 'Point', 'coordinates': [-73.989845, 40.735023]}",POINT (-73.989845 40.735023)
38,New York,starbucks,Starbucks,40.74927198,-73.98927764,"{'type': 'Point', 'coordinates': [40.74927198, -73.98927764]}","{'type': 'Point', 'coordinates': [-73.98927764, 40.74927198]}",POINT (-73.98927764 40.74927198)
39,New York,starbucks,Starbucks Reserve Roastery,40.74166158826782,-74.00507982765883,"{'type': 'Point', 'coordinates': [40.74166158826782, -74.00507982765883]}","{'type': 'Point', 'coordinates': [-74.00507982765883, 40.74166158826782]}",POINT (-74.00507982765883 40.74166158826782)
40,New York,starbucks,Starbucks,40.73790176,-73.98835362,"{'type': 'Point', 'coordinates': [40.73790176, -73.98835362]}","{'type': 'Point', 'coordinates': [-73.98835362, 40.73790176]}",POINT (-73.98835362 40.73790176)
41,New York,starbucks,Starbucks,40.743789,-73.98567,"{'type': 'Point', 'coordinates': [40.743789, -73.98567]}","{'type': 'Point', 'coordinates': [-73.98567, 40.743789]}",POINT (-73.98567 40.743789)
42,New York,starbucks,Starbucks,40.748234,-73.98563,"{'type': 'Point', 'coordinates': [40.748234, -73.98563]}","{'type': 'Point', 'coordinates': [-73.98563, 40.748234]}",POINT (-73.98563 40.748234)
43,New York,starbucks,Starbucks,40.74166,-73.99031,"{'type': 'Point', 'coordinates': [40.74166, -73.99031]}","{'type': 'Point', 'coordinates': [-73.99031, 40.74166]}",POINT (-73.99030999999999 40.74166)
44,New York,starbucks,Starbucks,40.7556288776424,-73.98387285120268,"{'type': 'Point', 'coordinates': [40.7556288776424, -73.98387285120268]}","{'type': 'Point', 'coordinates': [-73.98387285120268, 40.7556288776424]}",POINT (-73.98387285120268 40.7556288776424)
45,New York,starbucks,Starbucks,40.72990798225845,-73.99140743961189,"{'type': 'Point', 'coordinates': [40.72990798225845, -73.99140743961189]}","{'type': 'Point', 'coordinates': [-73.99140743961189, 40.72990798225845]}",POINT (-73.99140743961189 40.72990798225845)
46,New York,starbucks,Starbucks,40.745213,-73.990875,"{'type': 'Point', 'coordinates': [40.745213, -73.990875]}","{'type': 'Point', 'coordinates': [-73.990875, 40.745213]}",POINT (-73.990875 40.745213)
47,New York,starbucks,Starbucks,40.73698,-73.9964,"{'type': 'Point', 'coordinates': [40.73698, -73.9964]}","{'type': 'Point', 'coordinates': [-73.9964, 40.73698]}",POINT (-73.99639999999999 40.73698)
48,New York,starbucks,Starbucks,40.75312,-73.985115,"{'type': 'Point', 'coordinates': [40.75312, -73.985115]}","{'type': 'Point', 'coordinates': [-73.985115, 40.75312]}",POINT (-73.98511499999999 40.75312)
49,New York,starbucks,Starbucks,40.73375,-73.986595,"{'type': 'Point', 'coordinates': [40.73375, -73.986595]}","{'type': 'Point', 'coordinates': [-73.986595, 40.73375]}",POINT (-73.98659499999999 40.73375)
50,New York,starbucks,Starbucks,40.75041692,-73.97917487,"{'type': 'Point', 'coordinates': [40.75041692, -73.97917487]}","{'type': 'Point', 'coordinates': [-73.97917487, 40.75041692]}",POINT (-73.97917486999999 40.75041692)
51,New York,starbucks,Starbucks Regional Office,40.74814100019902,-73.98546788185718,"{'type': 'Point', 'coordinates': [40.74814100019902, -73.98546788185718]}","{'type': 'Point', 'coordinates': [-73.98546788185718, 40.74814100019902]}",POINT (-73.98546788185718 40.74814100019902)
